mode,sample_idx,n_obs,obs_species,eval_species,nrmse,in_obs
one-step,450,5,"A,B,C,D,M",K,0.06708086282014847,False
one-step,450,5,"A,B,C,D,M",L,0.04627586156129837,False
one-step,450,5,"A,B,C,D,M",M,1.6809013914098614e-07,True
one-step,450,6,"A,B,C,D,E,M",A,0.0004428986576385796,True
one-step,450,6,"A,B,C,D,E,M",B,0.00027008415781892836,True
one-step,450,6,"A,B,C,D,E,M",C,0.00024366298748645931,True
one-step,450,6,"A,B,C,D,E,M",D,0.0001795687567209825,True
one-step,450,6,"A,B,C,D,E,M",E,0.0002733584842644632,True
one-step,450,6,"A,B,C,D,E,M",F,0.03330787643790245,False
one-step,450,6,"A,B,C,D,E,M",G,0.05768493190407753,False
one-step,450,6,"A,B,C,D,E,M",H,0.01984129101037979,False
one-step,450,6,"A,B,C,D,E,M",I,0.028931468725204468,False
one-step,450,6,"A,B,C,D,E,M",J,0.027533601969480515,False
one-step,450,6,"A,B,C,D,E,M",K,0.06712301075458527,False
one-step,450,6,"A,B,C,D,E,M",L,0.04630960524082184,False
one-step,450,6,"A,B,C,D,E,M",M,1.767484292258814e-07,True
one-step,450,7,"A,B,C,D,E,F,M",A,0.0004426937084645033,True
one-step,450,7,"A,B,C,D,E,F,M",B,0.00026765884831547737,True
one-step,450,7,"A,B,C,D,E,F,M",C,0.00019124062964692712,True
one-step,450,7,"A,B,C,D,E,F,M",D,0.00015322089893743396,True
one-step,450,7,"A,B,C,D,E,F,M",E,0.00044411415001377463,True
one-step,450,7,"A,B,C,D,E,F,M",F,0.00018406397430226207,True
one-step,450,7,"A,B,C,D,E,F,M",G,0.04974867403507233,False
one-step,450,7,"A,B,C,D,E,F,M",H,0.019286297261714935,False
one-step,450,7,"A,B,C,D,E,F,M",I,0.028771163895726204,False
one-step,450,7,"A,B,C,D,E,F,M",J,0.027544325217604637,False
one-step,450,7,"A,B,C,D,E,F,M",K,0.06716613471508026,False
one-step,450,7,"A,B,C,D,E,F,M",L,0.046342987567186356,False
one-step,450,7,"A,B,C,D,E,F,M",M,1.903365074440444e-07,True
one-step,450,8,"A,B,C,D,E,F,G,M",A,0.00044348533265292645,True
one-step,450,8,"A,B,C,D,E,F,G,M",B,0.0002725357480812818,True
one-step,450,8,"A,B,C,D,E,F,G,M",C,0.0002284441579831764,True
one-step,450,8,"A,B,C,D,E,F,G,M",D,0.00028932091663591564,True
one-step,450,8,"A,B,C,D,E,F,G,M",E,0.00038795219734311104,True
one-step,450,8,"A,B,C,D,E,F,G,M",F,0.0006863480084575713,True
one-step,450,8,"A,B,C,D,E,F,G,M",G,0.0007924836245365441,True
one-step,450,8,"A,B,C,D,E,F,G,M",H,0.019931470975279808,False
one-step,450,8,"A,B,C,D,E,F,G,M",I,0.027556249871850014,False
one-step,450,8,"A,B,C,D,E,F,G,M",J,0.028809407725930214,False
one-step,450,8,"A,B,C,D,E,F,G,M",K,0.06722293794155121,False
one-step,450,8,"A,B,C,D,E,F,G,M",L,0.04637496545910835,False
one-step,450,8,"A,B,C,D,E,F,G,M",M,1.9176211196736404e-07,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",A,0.0004430282860994339,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",B,0.0002704458893276751,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",C,0.0002471593616064638,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",D,0.00033023610012605786,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",E,0.00037270181928761303,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",F,0.00039615004789084196,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",G,0.0006805015727877617,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",H,9.286283602705225e-05,True
one-step,450,9,"A,B,C,D,E,F,G,H,M",I,0.024765361100435257,False
one-step,450,9,"A,B,C,D,E,F,G,H,M",J,0.028242042288184166,False
one-step,450,9,"A,B,C,D,E,F,G,H,M",K,0.06726161390542984,False
one-step,450,9,"A,B,C,D,E,F,G,H,M",L,0.04640818387269974,False
one-step,450,9,"A,B,C,D,E,F,G,H,M",M,2.1093492819090898e-07,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",A,0.0004426664672791958,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",B,0.0002684328064788133,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",C,0.0001963255344890058,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",D,0.00018545190687291324,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",E,0.000337214587489143,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",F,0.0003649895661510527,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",G,0.0006934276316314936,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",H,0.00030241443892009556,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",I,7.918640767456964e-05,True
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",J,0.009960860945284367,False
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",K,0.06623426079750061,False
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",L,0.046581387519836426,False
one-step,450,10,"A,B,C,D,E,F,G,H,I,M",M,6.040826292519341e-07,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",A,0.0004425091901794076,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.00026855149189941585,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.00020599632989615202,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.00021321623353287578,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00034234722261317074,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00037302228156477213,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.000678677053656429,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.0001935686159413308,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.00028658632072620094,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",J,9.89991967799142e-05,True
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.0666106715798378,False
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.046565260738134384,False
one-step,450,11,"A,B,C,D,E,F,G,H,I,J,M",M,5.25447205745877e-07,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,0.0004425455699674785,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.00026890679146163166,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.00020712286641355604,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.00021755590569227934,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.00034624020918272436,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.0003812261566054076,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.0006856867112219334,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.0001955467596417293,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.00026212880038656294,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,9.347404557047412e-05,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,5.145584509591572e-07,True
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,6.484932237071916e-05,False
one-step,450,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,6.591557166757411e-07,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,0.00044248593621887267,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.0002689818211365491,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.00020737695740535855,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.00021771740284748375,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.00034521956695243716,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.0003727857256308198,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.0006840229034423828,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.00019544675888027996,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,0.0002496577217243612,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,9.235913603333756e-05,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,1.6244890503003262e-05,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,2.2805963453720324e-05,True
one-step,450,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,2.385943844274152e-05,True
one-step,846,2,"A,M",A,1.5225147762976121e-05,True
one-step,846,2,"A,M",B,0.024008365347981453,False
one-step,846,2,"A,M",C,0.017907071858644485,False
one-step,846,2,"A,M",D,0.02576306276023388,False
one-step,846,2,"A,M",E,0.032241206616163254,False
one-step,846,2,"A,M",F,0.13498345017433167,False
one-step,846,2,"A,M",G,0.017838936299085617,False
one-step,846,2,"A,M",H,0.017055734992027283,False
one-step,846,2,"A,M",I,0.03608301654458046,False
one-step,846,2,"A,M",J,0.034540291875600815,False
one-step,846,2,"A,M",K,0.07845050096511841,False
one-step,846,2,"A,M",L,0.0499916709959507,False
one-step,846,2,"A,M",M,1.7208770941579132e-07,True
one-step,846,3,"A,B,M",A,6.075520286685787e-05,True
one-step,846,3,"A,B,M",B,0.0004977483185939491,True
one-step,846,3,"A,B,M",C,0.013029909692704678,False
one-step,846,3,"A,B,M",D,0.024470459669828415,False
one-step,846,3,"A,B,M",E,0.03228423371911049,False
one-step,846,3,"A,B,M",F,0.13495759665966034,False
one-step,846,3,"A,B,M",G,0.017846044152975082,False
one-step,846,3,"A,B,M",H,0.017034394666552544,False
one-step,846,3,"A,B,M",I,0.03586146607995033,False
one-step,846,3,"A,B,M",J,0.03450782224535942,False
one-step,846,3,"A,B,M",K,0.078486368060112,False
one-step,846,3,"A,B,M",L,0.050028394907712936,False
one-step,846,3,"A,B,M",M,2.1184803244977957e-07,True
one-step,846,4,"A,B,C,M",A,7.1664311690256e-05,True
one-step,846,4,"A,B,C,M",B,0.0005101157585158944,True
one-step,846,4,"A,B,C,M",C,4.675289892475121e-05,True
one-step,846,4,"A,B,C,M",D,0.006760942749679089,False
one-step,846,4,"A,B,C,M",E,0.0290982685983181,False
one-step,846,4,"A,B,C,M",F,0.13732224702835083,False
one-step,846,4,"A,B,C,M",G,0.017886238172650337,False
one-step,846,4,"A,B,C,M",H,0.01702043227851391,False
one-step,846,4,"A,B,C,M",I,0.035720571875572205,False
one-step,846,4,"A,B,C,M",J,0.034491606056690216,False
one-step,846,4,"A,B,C,M",K,0.07852795720100403,False
one-step,846,4,"A,B,C,M",L,0.05006425827741623,False
one-step,846,4,"A,B,C,M",M,2.5010203330566583e-07,True
one-step,846,5,"A,B,C,D,M",A,0.0003244160325266421,True
one-step,846,5,"A,B,C,D,M",B,0.0004644177679438144,True
one-step,846,5,"A,B,C,D,M",C,0.0006348565220832825,True
one-step,846,5,"A,B,C,D,M",D,0.0005975394742563367,True
one-step,846,5,"A,B,C,D,M",E,0.02765914797782898,False
one-step,846,5,"A,B,C,D,M",F,0.1387546956539154,False
one-step,846,5,"A,B,C,D,M",G,0.01791367307305336,False
one-step,846,5,"A,B,C,D,M",H,0.017011618241667747,False
one-step,846,5,"A,B,C,D,M",I,0.03562242537736893,False
one-step,846,5,"A,B,C,D,M",J,0.03448164090514183,False
one-step,846,5,"A,B,C,D,M",K,0.07857251912355423,False
one-step,846,5,"A,B,C,D,M",L,0.050099533051252365,False
one-step,846,5,"A,B,C,D,M",M,2.8062473234058416e-07,True
one-step,846,6,"A,B,C,D,E,M",A,0.00022555347823072225,True
one-step,846,6,"A,B,C,D,E,M",B,0.0004431464185472578,True
one-step,846,6,"A,B,C,D,E,M",C,0.0004381598555482924,True
one-step,846,6,"A,B,C,D,E,M",D,0.0005438914522528648,True
one-step,846,6,"A,B,C,D,E,M",E,0.0001181027982966043,True
one-step,846,6,"A,B,C,D,E,M",F,0.0706203281879425,False
one-step,846,6,"A,B,C,D,E,M",G,0.014649330638349056,False
one-step,846,6,"A,B,C,D,E,M",H,0.017577696591615677,False
one-step,846,6,"A,B,C,D,E,M",I,0.03563789650797844,False
one-step,846,6,"A,B,C,D,E,M",J,0.03446805849671364,False
one-step,846,6,"A,B,C,D,E,M",K,0.07861866056919098,False
one-step,846,6,"A,B,C,D,E,M",L,0.05013439431786537,False
one-step,846,6,"A,B,C,D,E,M",M,3.1301868830269086e-07,True
one-step,846,7,"A,B,C,D,E,F,M",A,9.857874101726338e-05,True
one-step,846,7,"A,B,C,D,E,F,M",B,0.00043093899148516357,True
one-step,846,7,"A,B,C,D,E,F,M",C,0.00016787149070296437,True
one-step,846,7,"A,B,C,D,E,F,M",D,0.0005344474921002984,True
one-step,846,7,"A,B,C,D,E,F,M",E,0.0005527298781089485,True
one-step,846,7,"A,B,C,D,E,F,M",F,0.0009754619095474482,True
one-step,846,7,"A,B,C,D,E,F,M",G,0.019190356135368347,False
one-step,846,7,"A,B,C,D,E,F,M",H,0.016761919483542442,False
one-step,846,7,"A,B,C,D,E,F,M",I,0.0354340560734272,False
one-step,846,7,"A,B,C,D,E,F,M",J,0.03447328507900238,False
one-step,846,7,"A,B,C,D,E,F,M",K,0.07866626232862473,False
one-step,846,7,"A,B,C,D,E,F,M",L,0.050168853253126144,False
one-step,846,7,"A,B,C,D,E,F,M",M,3.4341186960773484e-07,True
one-step,846,8,"A,B,C,D,E,F,G,M",A,0.00010039457265520468,True
one-step,846,8,"A,B,C,D,E,F,G,M",B,0.00043094379361718893,True
one-step,846,8,"A,B,C,D,E,F,G,M",C,0.00016845209756866097,True
one-step,846,8,"A,B,C,D,E,F,G,M",D,0.0005343114025890827,True
one-step,846,8,"A,B,C,D,E,F,G,M",E,0.00023969165340531617,True
one-step,846,8,"A,B,C,D,E,F,G,M",F,0.0008381751249544322,True
one-step,846,8,"A,B,C,D,E,F,G,M",G,6.728972221026197e-05,True
one-step,846,8,"A,B,C,D,E,F,G,M",H,0.01730014756321907,False
one-step,846,8,"A,B,C,D,E,F,G,M",I,0.03234884515404701,False
one-step,846,8,"A,B,C,D,E,F,G,M",J,0.035035304725170135,False
one-step,846,8,"A,B,C,D,E,F,G,M",K,0.0787288174033165,False
one-step,846,8,"A,B,C,D,E,F,G,M",L,0.05020192265510559,False
one-step,846,8,"A,B,C,D,E,F,G,M",M,3.668957049285382e-07,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",A,9.908578067552298e-05,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",B,0.000430870772106573,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",C,0.00016841760952956975,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",D,0.0005349374259822071,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",E,0.00018622160132508725,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",F,0.0008623827015981078,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",G,7.321361772483215e-05,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",H,7.376918802037835e-05,True
one-step,846,9,"A,B,C,D,E,F,G,H,M",I,0.031426817178726196,False
one-step,846,9,"A,B,C,D,E,F,G,H,M",J,0.03495195508003235,False
one-step,846,9,"A,B,C,D,E,F,G,H,M",K,0.07877791672945023,False
one-step,846,9,"A,B,C,D,E,F,G,H,M",L,0.05023570731282234,False
one-step,846,9,"A,B,C,D,E,F,G,H,M",M,3.9050652844707656e-07,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",A,9.82677229330875e-05,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",B,0.00043071838445030153,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",C,0.00016690132906660438,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",D,0.0005336907343007624,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",E,0.00018756178906187415,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",F,0.0008702484774403274,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",G,7.830974936950952e-05,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",H,7.41440526326187e-05,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",I,3.189927156199701e-05,True
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",J,0.02704809233546257,False
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",K,0.0775832012295723,False
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",L,0.05043105036020279,False
one-step,846,10,"A,B,C,D,E,F,G,H,I,M",M,5.41071472071053e-07,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",A,0.0001086293559637852,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.0004321852175053209,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.0001718286075629294,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.000541776476893574,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00022810015070717782,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.0008961891289800406,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",G,8.98544822121039e-05,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.0001450988493161276,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",I,8.413214527536184e-05,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",J,3.1574207241646945e-05,True
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.07785901427268982,False
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.050417762249708176,False
one-step,846,11,"A,B,C,D,E,F,G,H,I,J,M",M,5.461013188323705e-07,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,0.00010700874554459006,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.0004319776489865035,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.00017196283442899585,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.0005414041806943715,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.00022784476459491998,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.0009141777991317213,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,9.306787251261994e-05,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.00014676059072371572,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,7.901533535914496e-05,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,3.195459066773765e-05,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,3.99297789499542e-07,True
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,0.0007188530289568007,False
one-step,846,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,5.662848820975341e-07,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,0.00010662726708687842,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.00043188760173507035,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.00017191260121762753,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.0005406911950558424,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.00022599121439270675,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.0009221339132636786,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,9.672319720266387e-05,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.00014727596135344356,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,9.714651969261467e-05,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,0.0001812063273973763,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,0.00021102571918163449,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,0.00026122451527044177,True
one-step,846,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,0.0002716180752031505,True
one-step,93,2,"A,M",A,0.00502729881554842,True
one-step,93,2,"A,M",B,0.03053520806133747,False
one-step,93,2,"A,M",C,0.03278777003288269,False
one-step,93,2,"A,M",D,0.01911042630672455,False
one-step,93,2,"A,M",E,0.03359387069940567,False
one-step,93,2,"A,M",F,0.04430359974503517,False
one-step,93,2,"A,M",G,0.023347901180386543,False
one-step,93,2,"A,M",H,0.019386455416679382,False
one-step,93,2,"A,M",I,0.07493222504854202,False
one-step,93,2,"A,M",J,0.042931005358695984,False
one-step,93,2,"A,M",K,0.06693968921899796,False
one-step,93,2,"A,M",L,0.043318137526512146,False
one-step,93,2,"A,M",M,9.433279757331547e-08,True
one-step,93,3,"A,B,M",A,0.014253759756684303,True
one-step,93,3,"A,B,M",B,0.0072240158915519714,True
one-step,93,3,"A,B,M",C,0.016271745786070824,False
one-step,93,3,"A,B,M",D,0.017157001420855522,False
one-step,93,3,"A,B,M",E,0.03362789750099182,False
one-step,93,3,"A,B,M",F,0.04429711028933525,False
one-step,93,3,"A,B,M",G,0.02335054613649845,False
one-step,93,3,"A,B,M",H,0.0193792711943388,False
one-step,93,3,"A,B,M",I,0.07445418834686279,False
one-step,93,3,"A,B,M",J,0.04283222556114197,False
one-step,93,3,"A,B,M",K,0.06696121394634247,False
one-step,93,3,"A,B,M",L,0.04335164278745651,False
one-step,93,3,"A,B,M",M,1.0759423929584955e-07,True
one-step,93,4,"A,B,C,M",A,0.01560486014932394,True
one-step,93,4,"A,B,C,M",B,0.006650574505329132,True
one-step,93,4,"A,B,C,M",C,0.0042008934542536736,True
one-step,93,4,"A,B,C,M",D,0.013510311022400856,False
one-step,93,4,"A,B,C,M",E,0.03132269158959389,False
one-step,93,4,"A,B,C,M",F,0.044912856072187424,False
one-step,93,4,"A,B,C,M",G,0.02340526506304741,False
one-step,93,4,"A,B,C,M",H,0.01936938799917698,False
one-step,93,4,"A,B,C,M",I,0.07416001707315445,False
one-step,93,4,"A,B,C,M",J,0.042788781225681305,False
one-step,93,4,"A,B,C,M",K,0.06699121743440628,False
one-step,93,4,"A,B,C,M",L,0.04338400810956955,False
one-step,93,4,"A,B,C,M",M,1.1692019796782915e-07,True
one-step,93,5,"A,B,C,D,M",A,0.015727384015917778,True
one-step,93,5,"A,B,C,D,M",B,0.006563848350197077,True
one-step,93,5,"A,B,C,D,M",C,0.004194535315036774,True
one-step,93,5,"A,B,C,D,M",D,0.0014412978198379278,True
one-step,93,5,"A,B,C,D,M",E,0.03009490855038166,False
one-step,93,5,"A,B,C,D,M",F,0.045056261122226715,False
one-step,93,5,"A,B,C,D,M",G,0.023428188636898994,False
one-step,93,5,"A,B,C,D,M",H,0.019363481551408768,False
one-step,93,5,"A,B,C,D,M",I,0.0739600732922554,False
one-step,93,5,"A,B,C,D,M",J,0.04276714101433754,False
one-step,93,5,"A,B,C,D,M",K,0.06702566891908646,False
one-step,93,5,"A,B,C,D,M",L,0.04341564700007439,False
one-step,93,5,"A,B,C,D,M",M,1.2881874056347442e-07,True
one-step,93,6,"A,B,C,D,E,M",A,0.015727536752820015,True
one-step,93,6,"A,B,C,D,E,M",B,0.006562534719705582,True
one-step,93,6,"A,B,C,D,E,M",C,0.004198521841317415,True
one-step,93,6,"A,B,C,D,E,M",D,0.0014358473708853126,True
one-step,93,6,"A,B,C,D,E,M",E,9.150859841611236e-05,True
one-step,93,6,"A,B,C,D,E,M",F,0.02722497656941414,False
one-step,93,6,"A,B,C,D,E,M",G,0.019734889268875122,False
one-step,93,6,"A,B,C,D,E,M",H,0.02130916155874729,False
one-step,93,6,"A,B,C,D,E,M",I,0.07410012185573578,False
one-step,93,6,"A,B,C,D,E,M",J,0.042731523513793945,False
one-step,93,6,"A,B,C,D,E,M",K,0.06706253439188004,False
one-step,93,6,"A,B,C,D,E,M",L,0.04344678670167923,False
one-step,93,6,"A,B,C,D,E,M",M,1.4497803135782306e-07,True
one-step,93,7,"A,B,C,D,E,F,M",A,0.015730110928416252,True
one-step,93,7,"A,B,C,D,E,F,M",B,0.006560690235346556,True
one-step,93,7,"A,B,C,D,E,F,M",C,0.0041715181432664394,True
one-step,93,7,"A,B,C,D,E,F,M",D,0.001419751439243555,True
one-step,93,7,"A,B,C,D,E,F,M",E,0.00038724622572772205,True
one-step,93,7,"A,B,C,D,E,F,M",F,0.00016216527728829533,True
one-step,93,7,"A,B,C,D,E,F,M",G,0.025493549183011055,False
one-step,93,7,"A,B,C,D,E,F,M",H,0.01827717013657093,False
one-step,93,7,"A,B,C,D,E,F,M",I,0.07348660379648209,False
one-step,93,7,"A,B,C,D,E,F,M",J,0.04277117922902107,False
one-step,93,7,"A,B,C,D,E,F,M",K,0.06710159033536911,False
one-step,93,7,"A,B,C,D,E,F,M",L,0.04347747564315796,False
one-step,93,7,"A,B,C,D,E,F,M",M,1.6126114132930525e-07,True
one-step,93,8,"A,B,C,D,E,F,G,M",A,0.01573037914931774,True
one-step,93,8,"A,B,C,D,E,F,G,M",B,0.006560365669429302,True
one-step,93,8,"A,B,C,D,E,F,G,M",C,0.004171603359282017,True
one-step,93,8,"A,B,C,D,E,F,G,M",D,0.0014188162749633193,True
one-step,93,8,"A,B,C,D,E,F,G,M",E,0.00019841105677187443,True
one-step,93,8,"A,B,C,D,E,F,G,M",F,0.00015162040654104203,True
one-step,93,8,"A,B,C,D,E,F,G,M",G,5.227642759564333e-05,True
one-step,93,8,"A,B,C,D,E,F,G,M",H,0.014028891921043396,False
one-step,93,8,"A,B,C,D,E,F,G,M",I,0.06052371859550476,False
one-step,93,8,"A,B,C,D,E,F,G,M",J,0.04501175135374069,False
one-step,93,8,"A,B,C,D,E,F,G,M",K,0.06717052310705185,False
one-step,93,8,"A,B,C,D,E,F,G,M",L,0.043505601584911346,False
one-step,93,8,"A,B,C,D,E,F,G,M",M,1.693633038257758e-07,True
one-step,93,9,"A,B,C,D,E,F,G,H,M",A,0.01573067717254162,True
one-step,93,9,"A,B,C,D,E,F,G,H,M",B,0.00655988696962595,True
one-step,93,9,"A,B,C,D,E,F,G,H,M",C,0.004171371925622225,True
one-step,93,9,"A,B,C,D,E,F,G,H,M",D,0.001418559462763369,True
one-step,93,9,"A,B,C,D,E,F,G,H,M",E,0.0001242580619873479,True
